15.05.2019 12:30	Viipuri-sali	Team Unicorn	Minna
15.05.2019 12:35	Viipuri-sali	The Bears	Minna
15.05.2019 12:40	Viipuri-sali	Yllättäviä käänteitä	Minna
15.05.2019 12:50	Viipuri-sali	Floppi	Minna
15.05.2019 12:55	Viipuri-sali	Riksun Poket	Minna
15.05.2019 13:00	Viipuri-sali	Emerald	Minna
