15.05.2019 13:00;WAW ROBB;Pekka;Pelastus B
15.05.2019 13:10;No Bad IT;Pekka;Pelastus B
15.05.2019 13:20;V-V-Team;Pekka;Pelastus B
15.05.2019 13:30;Sotekone;Pekka;Pelastus B
15.05.2019 13:40;Marski;Pekka;Pelastus B
15.05.2019 13:50;Unknown456;Pekka;Pelastus B
15.05.2019 14:00;Dingding;Pekka;Pelastus B
15.05.2019 14:10;SMM-team;Pekka;Pelastus B
