14.05.2019 9:30;Team Unicorn;Juho;Messupiste
14.05.2019 9:40;The Bears;Juho;Messupiste
14.05.2019 9:50;Yllättäviä käänteitä;Juho;Messupiste
14.05.2019 10:00;Floppi;Juho;Messupiste
14.05.2019 10:10;Riksun Poket;Juho;Messupiste
14.05.2019 10:20;Emerald;Juho;Messupiste
