14.05.2019 14:45;Team Unicorn;Minna;Viipuri-sali
14.05.2019 15:00;The Bears;Minna;Viipuri-sali
14.05.2019 15:15;Yllättäviä käänteitä;Minna;Viipuri-sali
14.05.2019 15:30;Floppi;Minna;Viipuri-sali
14.05.2019 15:45;Riksun Poket;Minna;Viipuri-sali
14.05.2019 16:00;Emerald;Minna;Viipuri-sali
