15.05.2019 13:00	Pelastus B	WAW ROBB	Pekka
15.05.2019 13:10	Pelastus B	No Bad IT	Pekka
15.05.2019 13:20	Pelastus B	V-V-Team	Pekka
15.05.2019 13:30	Pelastus B	Sotekone	Pekka
15.05.2019 13:40	Pelastus B	Marski	Pekka
15.05.2019 13:50	Pelastus B	Unknown456	Pekka
15.05.2019 14:00	Pelastus B	Dingding	Pekka
15.05.2019 14:10	Pelastus B	SMM-team	Pekka
