14.05.2019 15:10	Pelastus B	WAW ROBB	Pekka
14.05.2019 15:20	Pelastus B	No Bad IT	Pekka
14.05.2019 15:30	Pelastus B	V-V-Team	Pekka
14.05.2019 15:40	Pelastus B	Sotekone	Pekka
14.05.2019 15:50	Pelastus B	Marski	Pekka
14.05.2019 16:00	Pelastus B	Unknown456	Pekka
14.05.2019 16:10	Pelastus B	Dingding	Pekka
14.05.2019 16:20	Pelastus B	SMM-team	Pekka
