14.05.2019 09:15	XSumo4	VVE- yksisarviset	Hupputiimi	Sumotuomari D
14.05.2019 09:20	XSumo4	Kaksoispiste D	VVE- yksisarviset	Sumotuomari D
14.05.2019 09:25	XSumo4	Kaksoispiste D	Kriisipuuro	Sumotuomari D
14.05.2019 09:30	XSumo4	VVE- yksisarviset	Kriisipuuro	Sumotuomari D
14.05.2019 09:35	XSumo4	T.E.E.N.Robots	VVE- yksisarviset	Sumotuomari D
14.05.2019 09:40	XSumo4	Siun isäs	T.E.E.N.Robots	Sumotuomari D
14.05.2019 09:45	XSumo4	Siun isäs	Xtra-cola	Sumotuomari D
14.05.2019 09:50	XSumo4	Kaksoispiste D	Xtra-cola	Sumotuomari D
14.05.2019 09:55	XSumo4	Kaksoispiste D	Teletubbi	Sumotuomari D
14.05.2019 11:00	XSumo4	KEK.	Teletubbi	Sumotuomari D
14.05.2019 11:03	XSumo4	KEK.	Kaksoispiste D	Sumotuomari D
14.05.2019 11:06	XSumo4	Kaksoispiste D	Hupputiimi	Sumotuomari D
14.05.2019 11:09	XSumo4	Siun isäs	Hupputiimi	Sumotuomari D
14.05.2019 11:12	XSumo4	Siun isäs	VVE- yksisarviset	Sumotuomari D
14.05.2019 11:15	XSumo4	VVE- yksisarviset	Team Kössi	Sumotuomari D
14.05.2019 11:18	XSumo4	Xtra-cola	Team Kössi	Sumotuomari D
14.05.2019 11:21	XSumo4	Teletubbi	Xtra-cola	Sumotuomari D
14.05.2019 11:24	XSumo4	Niipperi Pluto	Teletubbi	Sumotuomari D
14.05.2019 11:27	XSumo4	Niipperi Pluto	Kriisipuuro	Sumotuomari D
14.05.2019 11:30	XSumo4	Xtra-cola	Kriisipuuro	Sumotuomari D
14.05.2019 11:33	XSumo4	Niipperi Pluto	Xtra-cola	Sumotuomari D
14.05.2019 11:36	XSumo4	Niipperi Pluto	KEK.	Sumotuomari D
14.05.2019 11:39	XSumo4	KEK.	Siun isäs	Sumotuomari D
14.05.2019 11:42	XSumo4	Kaksoispiste D	Siun isäs	Sumotuomari D
14.05.2019 11:45	XSumo4	Kaksoispiste D	Team Kössi	Sumotuomari D
14.05.2019 11:48	XSumo4	T.E.E.N.Robots	Team Kössi	Sumotuomari D
14.05.2019 11:51	XSumo4	Niipperi Pluto	T.E.E.N.Robots	Sumotuomari D
14.05.2019 11:54	XSumo4	Niipperi Pluto	VVE- yksisarviset	Sumotuomari D
14.05.2019 11:57	XSumo4	Teletubbi	VVE- yksisarviset	Sumotuomari D
14.05.2019 13:00	XSumo4	Teletubbi	Siun isäs	Sumotuomari D
14.05.2019 13:03	XSumo4	Siun isäs	Team Kössi	Sumotuomari D
14.05.2019 13:06	XSumo4	Hupputiimi	Team Kössi	Sumotuomari D
14.05.2019 13:09	XSumo4	Niipperi Pluto	Hupputiimi	Sumotuomari D
14.05.2019 13:12	XSumo4	Niipperi Pluto	Team Kössi	Sumotuomari D
14.05.2019 13:15	XSumo4	KEK.	Team Kössi	Sumotuomari D
14.05.2019 13:18	XSumo4	KEK.	Kriisipuuro	Sumotuomari D
14.05.2019 13:21	XSumo4	Kriisipuuro	Hupputiimi	Sumotuomari D
14.05.2019 13:24	XSumo4	Xtra-cola	Hupputiimi	Sumotuomari D
14.05.2019 13:27	XSumo4	Xtra-cola	VVE- yksisarviset	Sumotuomari D
14.05.2019 13:30	XSumo4	KEK.	VVE- yksisarviset	Sumotuomari D
14.05.2019 13:33	XSumo4	KEK.	Xtra-cola	Sumotuomari D
14.05.2019 13:36	XSumo4	T.E.E.N.Robots	Xtra-cola	Sumotuomari D
14.05.2019 13:39	XSumo4	T.E.E.N.Robots	Hupputiimi	Sumotuomari D
14.05.2019 13:42	XSumo4	Teletubbi	Hupputiimi	Sumotuomari D
14.05.2019 13:45	XSumo4	Teletubbi	Team Kössi	Sumotuomari D
14.05.2019 13:48	XSumo4	Kriisipuuro	Team Kössi	Sumotuomari D
14.05.2019 13:51	XSumo4	Siun isäs	Kriisipuuro	Sumotuomari D
14.05.2019 13:54	XSumo4	Niipperi Pluto	Siun isäs	Sumotuomari D
14.05.2019 13:57	XSumo4	Niipperi Pluto	Kaksoispiste D	Sumotuomari D
14.05.2019 14:30	XSumo4	Kaksoispiste D	T.E.E.N.Robots	Sumotuomari D
14.05.2019 14:33	XSumo4	T.E.E.N.Robots	Kriisipuuro	Sumotuomari D
14.05.2019 14:36	XSumo4	Teletubbi	Kriisipuuro	Sumotuomari D
14.05.2019 14:39	XSumo4	Teletubbi	T.E.E.N.Robots	Sumotuomari D
14.05.2019 14:42	XSumo4	KEK.	T.E.E.N.Robots	Sumotuomari D
14.05.2019 14:45	XSumo4	KEK.	Hupputiimi	Sumotuomari D
