14.05.2019 09:15	XSumo6	Perunat	Makaronilaatikko	Sumotuomari F
14.05.2019 09:20	XSumo6	Kiinnitätkö jatkossa huomiota...	Perunat	Sumotuomari F
14.05.2019 09:25	XSumo6	Kiinnitätkö jatkossa huomiota...	5D-1	Sumotuomari F
14.05.2019 09:30	XSumo6	Perunat	5D-1	Sumotuomari F
14.05.2019 09:35	XSumo6	Team #pushoutofthearena	Perunat	Sumotuomari F
14.05.2019 09:40	XSumo6	Tuho15	Team #pushoutofthearena	Sumotuomari F
14.05.2019 09:45	XSumo6	Tuho15	Savello	Sumotuomari F
14.05.2019 09:50	XSumo6	Kiinnitätkö jatkossa huomiota...	Savello	Sumotuomari F
14.05.2019 09:55	XSumo6	Kiinnitätkö jatkossa huomiota...	Viis-Aat	Sumotuomari F
14.05.2019 11:00	XSumo6	Super Tankki 2.0	Viis-Aat	Sumotuomari F
14.05.2019 11:03	XSumo6	Super Tankki 2.0	Kiinnitätkö jatkossa huomiota...	Sumotuomari F
14.05.2019 11:06	XSumo6	Kiinnitätkö jatkossa huomiota...	Makaronilaatikko	Sumotuomari F
14.05.2019 11:09	XSumo6	Tuho15	Makaronilaatikko	Sumotuomari F
14.05.2019 11:12	XSumo6	Tuho15	Perunat	Sumotuomari F
14.05.2019 11:15	XSumo6	Perunat	El Toro Jr.	Sumotuomari F
14.05.2019 11:18	XSumo6	Savello	El Toro Jr.	Sumotuomari F
14.05.2019 11:21	XSumo6	Viis-Aat	Savello	Sumotuomari F
14.05.2019 11:24	XSumo6	Sumorektaajat	Viis-Aat	Sumotuomari F
14.05.2019 11:27	XSumo6	Sumorektaajat	5D-1	Sumotuomari F
14.05.2019 11:30	XSumo6	Savello	5D-1	Sumotuomari F
14.05.2019 11:33	XSumo6	Sumorektaajat	Savello	Sumotuomari F
14.05.2019 11:36	XSumo6	Sumorektaajat	Super Tankki 2.0	Sumotuomari F
14.05.2019 11:39	XSumo6	Super Tankki 2.0	Tuho15	Sumotuomari F
14.05.2019 11:42	XSumo6	Kiinnitätkö jatkossa huomiota...	Tuho15	Sumotuomari F
14.05.2019 11:45	XSumo6	Kiinnitätkö jatkossa huomiota...	El Toro Jr.	Sumotuomari F
14.05.2019 11:48	XSumo6	Team #pushoutofthearena	El Toro Jr.	Sumotuomari F
14.05.2019 11:51	XSumo6	Sumorektaajat	Team #pushoutofthearena	Sumotuomari F
14.05.2019 11:54	XSumo6	Sumorektaajat	Perunat	Sumotuomari F
14.05.2019 11:57	XSumo6	Viis-Aat	Perunat	Sumotuomari F
14.05.2019 13:00	XSumo6	Viis-Aat	Tuho15	Sumotuomari F
14.05.2019 13:03	XSumo6	Tuho15	El Toro Jr.	Sumotuomari F
14.05.2019 13:06	XSumo6	Makaronilaatikko	El Toro Jr.	Sumotuomari F
14.05.2019 13:09	XSumo6	Sumorektaajat	Makaronilaatikko	Sumotuomari F
14.05.2019 13:12	XSumo6	Sumorektaajat	El Toro Jr.	Sumotuomari F
14.05.2019 13:15	XSumo6	Super Tankki 2.0	El Toro Jr.	Sumotuomari F
14.05.2019 13:18	XSumo6	Super Tankki 2.0	5D-1	Sumotuomari F
14.05.2019 13:21	XSumo6	5D-1	Makaronilaatikko	Sumotuomari F
14.05.2019 13:24	XSumo6	Savello	Makaronilaatikko	Sumotuomari F
14.05.2019 13:27	XSumo6	Savello	Perunat	Sumotuomari F
14.05.2019 13:30	XSumo6	Super Tankki 2.0	Perunat	Sumotuomari F
14.05.2019 13:33	XSumo6	Super Tankki 2.0	Savello	Sumotuomari F
14.05.2019 13:36	XSumo6	Team #pushoutofthearena	Savello	Sumotuomari F
14.05.2019 13:39	XSumo6	Team #pushoutofthearena	Makaronilaatikko	Sumotuomari F
14.05.2019 13:42	XSumo6	Viis-Aat	Makaronilaatikko	Sumotuomari F
14.05.2019 13:45	XSumo6	Viis-Aat	El Toro Jr.	Sumotuomari F
14.05.2019 13:48	XSumo6	5D-1	El Toro Jr.	Sumotuomari F
14.05.2019 13:51	XSumo6	Tuho15	5D-1	Sumotuomari F
14.05.2019 13:54	XSumo6	Sumorektaajat	Tuho15	Sumotuomari F
14.05.2019 13:57	XSumo6	Sumorektaajat	Kiinnitätkö jatkossa huomiota...	Sumotuomari F
14.05.2019 14:30	XSumo6	Kiinnitätkö jatkossa huomiota...	Team #pushoutofthearena	Sumotuomari F
14.05.2019 14:33	XSumo6	Team #pushoutofthearena	5D-1	Sumotuomari F
14.05.2019 14:36	XSumo6	Viis-Aat	5D-1	Sumotuomari F
14.05.2019 14:39	XSumo6	Viis-Aat	Team #pushoutofthearena	Sumotuomari F
14.05.2019 14:42	XSumo6	Super Tankki 2.0	Team #pushoutofthearena	Sumotuomari F
14.05.2019 14:45	XSumo6	Super Tankki 2.0	Makaronilaatikko	Sumotuomari F
