14.05.2019 09:15	XSumo3	KFC	TUHOpossut	Sumotuomari C
14.05.2019 09:20	XSumo3	Tahma-Ahmat	KFC	Sumotuomari C
14.05.2019 09:25	XSumo3	Tahma-Ahmat	South Side Serpents	Sumotuomari C
14.05.2019 09:30	XSumo3	KFC	South Side Serpents	Sumotuomari C
14.05.2019 09:35	XSumo3	Möfö-Jonnet	KFC	Sumotuomari C
14.05.2019 09:40	XSumo3	Seppo	Möfö-Jonnet	Sumotuomari C
14.05.2019 09:45	XSumo3	Seppo	WAW ROBB	Sumotuomari C
14.05.2019 09:50	XSumo3	Tahma-Ahmat	WAW ROBB	Sumotuomari C
14.05.2019 09:55	XSumo3	Tahma-Ahmat	Pekka 2.0	Sumotuomari C
14.05.2019 11:00	XSumo3	Maitopurkki	Pekka 2.0	Sumotuomari C
14.05.2019 11:03	XSumo3	Maitopurkki	Tahma-Ahmat	Sumotuomari C
14.05.2019 11:06	XSumo3	Tahma-Ahmat	TUHOpossut	Sumotuomari C
14.05.2019 11:09	XSumo3	Seppo	TUHOpossut	Sumotuomari C
14.05.2019 11:12	XSumo3	Seppo	KFC	Sumotuomari C
14.05.2019 11:15	XSumo3	KFC	Froggy	Sumotuomari C
14.05.2019 11:18	XSumo3	WAW ROBB	Froggy	Sumotuomari C
14.05.2019 11:21	XSumo3	Pekka 2.0	WAW ROBB	Sumotuomari C
14.05.2019 11:24	XSumo3	Mänärimehu	Pekka 2.0	Sumotuomari C
14.05.2019 11:27	XSumo3	Mänärimehu	South Side Serpents	Sumotuomari C
14.05.2019 11:30	XSumo3	WAW ROBB	South Side Serpents	Sumotuomari C
14.05.2019 11:33	XSumo3	Mänärimehu	WAW ROBB	Sumotuomari C
14.05.2019 11:36	XSumo3	Mänärimehu	Maitopurkki	Sumotuomari C
14.05.2019 11:39	XSumo3	Maitopurkki	Seppo	Sumotuomari C
14.05.2019 11:42	XSumo3	Tahma-Ahmat	Seppo	Sumotuomari C
14.05.2019 11:45	XSumo3	Tahma-Ahmat	Froggy	Sumotuomari C
14.05.2019 11:48	XSumo3	Möfö-Jonnet	Froggy	Sumotuomari C
14.05.2019 11:51	XSumo3	Mänärimehu	Möfö-Jonnet	Sumotuomari C
14.05.2019 11:54	XSumo3	Mänärimehu	KFC	Sumotuomari C
14.05.2019 11:57	XSumo3	Pekka 2.0	KFC	Sumotuomari C
14.05.2019 13:00	XSumo3	Pekka 2.0	Seppo	Sumotuomari C
14.05.2019 13:03	XSumo3	Seppo	Froggy	Sumotuomari C
14.05.2019 13:06	XSumo3	TUHOpossut	Froggy	Sumotuomari C
14.05.2019 13:09	XSumo3	Mänärimehu	TUHOpossut	Sumotuomari C
14.05.2019 13:12	XSumo3	Mänärimehu	Froggy	Sumotuomari C
14.05.2019 13:15	XSumo3	Maitopurkki	Froggy	Sumotuomari C
14.05.2019 13:18	XSumo3	Maitopurkki	South Side Serpents	Sumotuomari C
14.05.2019 13:21	XSumo3	South Side Serpents	TUHOpossut	Sumotuomari C
14.05.2019 13:24	XSumo3	WAW ROBB	TUHOpossut	Sumotuomari C
14.05.2019 13:27	XSumo3	WAW ROBB	KFC	Sumotuomari C
14.05.2019 13:30	XSumo3	Maitopurkki	KFC	Sumotuomari C
14.05.2019 13:33	XSumo3	Maitopurkki	WAW ROBB	Sumotuomari C
14.05.2019 13:36	XSumo3	Möfö-Jonnet	WAW ROBB	Sumotuomari C
14.05.2019 13:39	XSumo3	Möfö-Jonnet	TUHOpossut	Sumotuomari C
14.05.2019 13:42	XSumo3	Pekka 2.0	TUHOpossut	Sumotuomari C
14.05.2019 13:45	XSumo3	Pekka 2.0	Froggy	Sumotuomari C
14.05.2019 13:48	XSumo3	South Side Serpents	Froggy	Sumotuomari C
14.05.2019 13:51	XSumo3	Seppo	South Side Serpents	Sumotuomari C
14.05.2019 13:54	XSumo3	Mänärimehu	Seppo	Sumotuomari C
14.05.2019 13:57	XSumo3	Mänärimehu	Tahma-Ahmat	Sumotuomari C
14.05.2019 14:30	XSumo3	Tahma-Ahmat	Möfö-Jonnet	Sumotuomari C
14.05.2019 14:33	XSumo3	Möfö-Jonnet	South Side Serpents	Sumotuomari C
14.05.2019 14:36	XSumo3	Pekka 2.0	South Side Serpents	Sumotuomari C
14.05.2019 14:39	XSumo3	Pekka 2.0	Möfö-Jonnet	Sumotuomari C
14.05.2019 14:42	XSumo3	Maitopurkki	Möfö-Jonnet	Sumotuomari C
14.05.2019 14:45	XSumo3	Maitopurkki	TUHOpossut	Sumotuomari C
